time_s,macro_energy,micro_energy_mean,micro_energy_std
4590.25,158766.0148967618,192362.05,13397.191327289462
4595.25,158952.71350162933,192732.15,13190.423444302309
4600.25,159139.4121064969,193110.125,13088.124819015327
4605.25,159326.11071136442,193297.1,12943.420918655933
4610.25,159512.80931623196,194085.425,13524.392017319115
4615.25,159699.5079210995,194487.025,13283.661153109295
4620.25,159886.20652596702,195096.275,13627.08816083337
4625.25,160072.90513083455,195515.875,13868.3315751436
4630.25,160259.60373570208,195742.45,13503.183961940234
4635.25,160446.30234056961,195774.65,13637.554786416076
4640.25,160633.00094543715,196407.525,14033.165795023764
4645.25,160819.69955030468,196239.95,14050.38716228133
4650.25,161006.39815517224,196079.125,14065.588212126964
4655.25,161193.09676003977,196314.25,14468.972525718611
4660.25,161379.7953649073,196132.5,14494.409018221473
4665.25,161566.49396977483,196945.35,14491.848036568697
4670.25,161753.19257464237,197163.825,14218.14136809467
4675.25,161939.8911795099,196977.575,14253.571993999432
4680.25,162126.58978437743,196986.6,14158.091284756572
4685.25,162313.28838924496,197197.425,13983.227127102133
4690.25,162499.9869941125,197614.325,14056.456895787253
4695.25,162686.68559898002,197830.775,14440.287025129557
4700.25,162873.38420384759,198043.625,14916.763115807833
4705.25,163060.08280871512,198044.775,15012.532247862951
4710.25,163246.78141358265,198039.85,14866.04992978969
4715.25,163433.48001845018,198429.075,14675.097343395204
4720.25,163620.1786233177,198220.775,14690.766443352266
4725.25,163806.87722818524,198414.725,14513.74337888489
4730.25,163993.57583305278,198406.2,14346.546581320537
4735.25,164180.2744379203,199000.375,14392.233806922572
4740.25,164366.97304278784,199404.45,14887.941013115278
4745.25,164553.67164765537,199815.275,14748.918281288463
4750.25,164740.37025252293,200239.825,15050.111837645094
4755.25,164927.06885739046,200660.775,14690.828288191411
4760.25,165113.767462258,201084.65,14934.788337636392
4765.25,165300.46606712553,201914.6,14328.070603364571
4770.25,165487.16467199306,201935.325,14347.080662999877
4775.25,165673.8632768606,202547.275,14093.749729246118
4780.25,165860.56188172812,202760.35,14580.441663920885
4785.25,166047.26048659565,202570.5,14580.114278958858
4790.25,166233.95909146318,202763.775,14459.182535870586
4795.25,166420.65769633072,202747.375,14295.959861640105
4800.25,166607.35630119828,203121.75,14171.585112029636
4805.25,166794.0549060658,203499.275,14418.84513468832
4810.25,166980.75351093334,204089.175,14726.200190922471
4815.25,167167.45211580087,204084.475,14875.415049860792
4820.25,167354.1507206684,204063.35,15243.078697477751
4825.25,167540.84932553594,203824.9,15267.523218911443
4830.25,167727.54793040347,204588.475,14979.80804468552
4835.25,167914.246535271,204764.2,15114.90957291839
4840.25,168100.94514013853,204733.85,15293.250295963902
4845.25,168287.64374500606,204905.075,15129.474528238747
4850.25,168474.34234987362,205087.55,15555.354492424789
4855.25,168661.04095474115,205266.425,15916.471574696605
4860.25,168847.7395596087,205641.475,16494.198914485813
4865.25,169034.43816447622,205826.2,16408.24910860388
4870.25,169221.13676934375,206209.575,16144.720339421336
4875.25,169407.83537421128,206204.65,15999.504918199813
4880.25,169594.5339790788,206005.575,16050.46939190954
4885.25,169781.23258394634,206012.8,15927.342614510433
4890.25,169967.93118881388,206018.225,15804.22575035313
4895.25,170154.6297936814,206027.475,15648.768365054326
4900.25,170341.32839854897,206441.225,15676.967033059202
4905.25,170528.0270034165,206244.625,15712.681771522168
4910.25,170714.72560828403,206640.15,15674.974733711697
4915.25,170901.42421315156,206628.7,15498.142804381434
4920.25,171088.1228180191,206616.125,15319.670387385135
4925.25,171274.82142288663,206810.975,15280.554557774565
4930.25,171461.52002775416,206809.425,15343.996332462577
4935.25,171648.2186326217,207021.375,14953.407848735518
4940.25,171834.91723748922,207438.05,15543.825249435868
4945.25,172021.61584235675,208268.225,15170.529458645306
4950.25,172208.31444722431,209107.4,15993.491303183304
4955.25,172395.01305209185,209769.975,16345.116181313151
4960.25,172581.71165695938,210035.925,16087.58693451647
4965.25,172768.4102618269,210301.2,15710.594509279397
4970.25,172955.10886669444,210558.15,15676.840518819474
4975.25,173141.80747156197,210599.125,15733.36799061552
4980.25,173328.5060764295,210637.175,15507.512192099835
4985.25,173515.20468129704,210672.3,15572.561832354368
4990.25,173701.90328616457,210906.525,15095.452938488628
4995.25,173888.6018910321,210718.925,15064.45687041604
5000.25,174075.30049589966,211122.775,15304.779357462983
5005.25,174261.9991007672,211126.175,15674.477109320904
5010.25,174448.69770563472,211126.2,15908.963210954385
5015.25,174635.39631050226,212130.5,16688.28767167261
5020.25,174822.0949153698,212144.925,16954.34689543142
5025.25,175008.79352023732,212552.6,16388.5117060702
5030.25,175195.49212510485,212746.1,15961.35224699023
5035.25,175382.19072997238,212928.8,16353.115886123966
5040.25,175568.8893348399,213513.975,15965.672969863343
5045.25,175755.58793970745,213689.7,15607.79111886112
5050.25,175942.286544575,214061.375,15883.772822542036
5055.25,176128.98514944254,214032.6,15948.204906117178
5060.25,176315.68375431007,213994.6,15804.651418253425
5065.25,176502.3823591776,214150.525,15831.890351222275
5070.25,176689.08096404513,214507.8,16028.857029120947
5075.25,176875.77956891267,214467.1,16375.297000054685
5080.25,177062.4781737802,215031.575,15680.882543343183
5085.25,177249.17677864773,215412.025,16339.202086718462
5090.25,177435.87538351526,215200.575,16353.258202897214
5095.25,177622.5739883828,215391.15,16151.392415671166
5100.25,177809.27259325035,215383.975,16241.793750018036
5105.25,177995.97119811788,215775.45,16197.768377078984
5110.25,178182.66980298542,216376.6,17088.97634997486
5115.25,178369.36840785295,216388.775,16961.267836032337
5120.25,178556.06701272048,216811.075,16755.002332158147
5125.25,178742.765617588,217233.375,16471.205436780423
5130.25,178929.46422245554,217456.575,16424.51557811143
5135.25,179116.16282732307,217887.875,15994.13058173607
5140.25,179302.8614321906,217910.85,16293.273328355479
5145.25,179489.56003705814,218120.325,16109.078639873385
5150.25,179676.2586419257,218329.8,16259.917174143295
5155.25,179862.95724679323,218335.9,16296.572338685211
5160.25,180049.65585166076,218334.125,16463.66846470206
5165.25,180236.3544565283,218122.225,16489.90667061597
5170.25,180423.05306139583,218309.425,16382.531120468688
5175.25,180609.75166626336,218887.85,16469.341336708036
5180.25,180796.4502711309,219275.725,16923.032585964756
5185.25,180983.14887599842,219269.0,16803.016527918433
5190.25,181169.84748086595,219458.45,17008.726594677802
5195.25,181356.54608573348,219449.25,17419.8319427169
5200.25,181543.24469060104,220042.975,16744.661992128265
5205.25,181729.94329546858,220038.95,16914.878505253888
5210.25,181916.6419003361,220028.625,16773.690514929178
5215.25,182103.34050520364,219801.875,16802.12812609239
5220.25,182290.03911007117,220175.8,17435.112170488035
5225.25,182476.7377149387,220765.7,17033.954252022635
5230.25,182663.43631980623,221365.5,16660.967393506897
5235.25,182850.13492467377,221773.4,16817.1157493638
5240.25,183036.8335295413,221782.65,17243.088918897334
5245.25,183223.53213440883,221998.2,17145.271418746917
5250.25,183410.2307392764,221798.0,17163.69388964683
5255.25,183596.92934414392,222388.575,16689.896945101995
5260.25,183783.62794901145,222792.2,17007.137963881516
5265.25,183970.326553879,223202.125,16982.534641967464
5270.25,184157.02515874652,223409.125,16614.511022465424
5275.25,184343.72376361405,223409.15,16888.45503302478
5280.25,184530.42236848158,223192.525,16890.405545919402
5285.25,184717.1209733491,222961.725,16887.14155668818
5290.25,184903.81957821664,222924.625,16715.533034145967
5295.25,185090.51818308418,222686.175,16706.19623001074
5300.25,185277.21678795174,222645.25,16995.354917226647
5305.25,185463.91539281927,222606.8,17307.08848521322
5310.25,185650.6139976868,223180.05,17742.32145457578
5315.25,185837.31260255433,223572.875,17808.77424026216
5320.25,186024.01120742186,223972.225,18156.015167655183
5325.25,186210.7098122894,224783.95,17419.816715740726
5330.25,186397.40841715693,225598.825,17165.826373586708
5335.25,186584.10702202446,226215.95,17535.00524123104
5340.25,186770.805626892,226438.25,17855.028529100702
5345.25,186957.50423175952,226658.075,17378.43442964944
5350.25,187144.20283662708,226473.625,17376.219531032202
5355.25,187330.9014414946,226483.1,17386.992715533066
5360.25,187517.60004636215,226681.325,18166.488364585628
5365.25,187704.29865122968,226671.0,18286.365728323384
5370.25,187890.9972560972,226658.425,18354.617066984127
5375.25,188077.69586096474,226440.45,18391.73503941376
5380.25,188264.39446583227,227227.875,18225.19477167871
5385.25,188451.0930706998,228228.35,18411.827175826413
5390.25,188637.79167556734,228640.975,18955.048571703133
5395.25,188824.49028043487,228450.0,18999.847903996495
5400.25,189011.18888530243,228249.8,19039.58992133234
5405.25,189197.88749016996,229036.325,18572.673854028802
5410.25,189384.5860950375,229020.375,18621.432888693744
5415.25,189571.28469990502,228805.775,18633.954574059822
5420.25,189757.98330477256,229790.275,18106.289091932256
5425.25,189944.6819096401,229979.275,17574.15582697004
5430.25,190131.38051450762,229958.375,17680.77989945933
5435.25,190318.07911937515,230332.075,17357.435731931288
5440.25,190504.77772424268,230502.4,16905.95826853657
5445.25,190691.4763291102,230656.75,16593.575968578923
5450.25,190878.17493397777,230409.75,16573.72524283542
5455.25,191064.8735388453,230566.8,16714.544812752156
5460.25,191251.57214371284,230932.85,17061.40666797436
5465.25,191438.27074858037,231100.925,17435.214815872645
5470.25,191624.9693534479,231062.7,17803.21018341917
5475.25,191811.66795831543,231230.775,17649.090674327246
5480.25,191998.36656318296,231610.775,17567.559150480327
5485.25,192185.0651680505,231584.025,17383.69832071487
5490.25,192371.76377291803,231755.925,17782.47624771716
5495.25,192558.46237778556,231706.225,17605.65526665012
5500.25,192745.16098265312,232655.85,17091.724040526162
5505.25,192931.85958752065,233014.025,16831.124855624625
5510.25,193118.55819238818,232981.2,16727.289150068522
5515.25,193305.25679725572,233560.75,16772.745672295277
5520.25,193491.95540212325,233742.1,17164.77003603602
5525.25,193678.65400699078,233518.05,17164.310190698023
5530.25,193865.3526118583,233696.25,17317.354695867958
5535.25,194052.05121672584,233874.225,17439.35646083665
5540.25,194238.74982159337,234065.475,17610.008415120792
5545.25,194425.4484264609,234454.475,18142.59685672437
5550.25,194612.14703132847,234451.125,17945.472095089197
5555.25,194798.845636196,234455.875,17968.641262714467
5560.25,194985.54424106353,235068.5,18337.740906052197
5565.25,195172.24284593106,235087.2,18262.627948833102
5570.25,195358.9414507986,235509.95,18189.385292252184
5575.25,195545.64005566612,235535.85,18064.10123324712
5580.25,195732.33866053366,235953.875,17828.550570030224
5585.25,195919.0372654012,235973.475,17861.92027731411
5590.25,196105.73587026872,236194.425,18251.059273042894
5595.25,196292.43447513625,236423.025,18140.062352583715
5600.25,196479.1330800038,236653.425,17928.75409225708
5605.25,196665.83168487134,236681.8,18020.80550252957
5610.25,196852.53028973888,236698.025,17783.34287839677
5615.25,197039.2288946064,237122.35,18267.114919028674
5620.25,197225.92749947394,237937.225,18441.446796025113
5625.25,197412.62610434147,237948.725,18348.37027383154
5630.25,197599.324709209,238369.45,18122.046971437856
5635.25,197786.02331407653,238591.075,18028.259191145575
5640.25,197972.72191894407,239011.35,17676.017410321816
5645.25,198159.42052381163,238830.05,17675.973884343686
5650.25,198346.11912867916,239038.85,17537.326505627934
5655.25,198532.8177335467,238839.775,17526.607399340723
5660.25,198719.51633841422,239244.975,17518.6665108428
5665.25,198906.21494328175,239251.3,17312.902214389127
5670.25,199092.91354814928,239454.7,17535.45283197728
5675.25,199279.61215301682,239452.25,17615.132680454044
5680.25,199466.31075788435,239430.45,17547.312919575463
5685.25,199653.00936275188,240001.225,18410.119307207788
5690.25,199839.7079676194,239983.7,18502.571755299316
5695.25,200026.40657248697,240569.325,18188.04295548658
5700.25,200213.1051773545,240959.0,17800.952947454807
5705.25,200399.80378222204,240938.55,17901.795622157573
5710.25,200586.50238708957,241314.05,17374.416555599786
5715.25,200773.2009919571,241690.225,16875.221282789895
5720.25,200959.89959682463,241856.725,16662.39480441287
5725.25,201146.59820169216,243035.6,16047.456437158507
5730.25,201333.2968065597,243027.3,16421.274331183922
5735.25,201519.99541142723,243622.825,16902.23650439861
5740.25,201706.69401629476,244650.975,17385.11846251342
5745.25,201893.39262116232,244691.05,17250.900771698853
5750.25,202080.09122602985,245130.675,18334.545872154158
5755.25,202266.78983089738,245158.15,18430.036066568075
5760.25,202453.4884357649,245180.45,18475.1021704888
5765.25,202640.18704063245,244996.45,18519.864991678533
5770.25,202826.88564549998,245619.875,18110.54522862647
5775.25,203013.5842503675,245844.425,17935.485380262922
5780.25,203200.28285523504,246281.35,17693.50354409776
5785.25,203386.98146010257,246521.2,17284.346658103685
5790.25,203573.6800649701,246741.25,17369.281270752108
5795.25,203760.37866983766,246561.075,17373.163343591892
5800.25,203947.0772747052,246766.725,17182.262609465175
5805.25,204133.77587957273,247378.45,17305.52273618165
5810.25,204320.47448444026,248193.55,16657.201800497583
5815.25,204507.1730893078,248205.725,16733.38343194899
5820.25,204693.87169417532,248413.4,16939.280131620115
5825.25,204880.57029904285,248616.125,16532.802152557957
5830.25,205067.2689039104,248623.35,16272.556061971334
5835.25,205253.96750877792,248632.6,16174.730653939805
5840.25,205440.66611364545,249229.7,15680.65508229806
5845.25,205627.364718513,249228.825,15410.27354601874
5850.25,205814.06332338054,249221.2,15402.571600547748
5855.25,206000.76192824807,250219.65,15169.466182598517
5860.25,206187.4605331156,250628.9,15197.12673056983
5865.25,206374.15913798314,250436.125,15194.060869814395
5870.25,206560.85774285067,250843.125,15390.503395458674
5875.25,206747.5563477182,250842.475,15233.521390526388
5880.25,206934.25495258573,251235.975,15731.230355351263
5885.25,207120.95355745326,251626.325,16047.223079496496
5890.25,207307.6521623208,251408.125,16104.044602307986
5895.25,207494.35076718836,251982.5,15849.746905707989
5900.25,207681.0493720559,252743.375,16469.712665697145
5905.25,207867.74797692342,252713.25,16348.76208425274
5910.25,208054.44658179095,252677.725,16116.361076344901
5915.25,208241.14518665848,252437.25,16126.382186885563
5920.25,208427.84379152601,252188.9,16139.696650340118
5925.25,208614.54239639355,252133.125,15958.376607698072
5930.25,208801.24100126108,251877.8,15967.803336245095
5935.25,208987.9396061286,252026.75,15772.186707936222
5940.25,209174.63821099614,252796.175,16407.760540004387
5945.25,209361.3368158637,253372.125,16677.542880791072
5950.25,209548.03542073123,253149.2,16705.510838417962
5955.25,209734.73402559877,253726.725,16764.652594987616
5960.25,209921.4326304663,254322.475,17197.16122592985
5965.25,210108.13123533383,254316.2,17122.724475386505
5970.25,210294.82984020136,254309.475,16963.81688272498
5975.25,210481.5284450689,254298.25,17329.961263661266
5980.25,210668.22704993642,254491.525,17524.262986802754
5985.25,210854.92565480396,255295.15,18382.21079168662
5990.25,211041.6242596715,255311.825,18502.903629582706
5995.25,211228.32286453905,255530.3,18466.320474312146
6000.25,211415.02146940658,255541.35,18556.173491320886
6005.25,211601.7200742741,255950.825,18173.81043013889
6010.25,211788.41867914164,255967.275,18033.60202457138
6015.25,211975.11728400917,255984.175,17911.22265859104
6020.25,212161.8158888767,255989.375,17750.936687696932
6025.25,212348.51449374424,256195.025,17976.226291080256
6030.25,212535.21309861177,256402.7,17875.921481772624
6035.25,212721.9117034793,256416.0,17740.518022664954
6040.25,212908.61030834683,256422.55,17572.361914310208
6045.25,213095.3089132144,256828.2,16917.99924998521
6050.25,213282.00751808193,257634.75,17332.974163426195
6055.25,213468.70612294946,257851.425,17543.920879841116
6060.25,213655.404727817,258678.0,17045.16352334292
6065.25,213842.10333268452,258703.675,17087.318238627297
6070.25,214028.80193755205,259122.15,16521.54395259414
6075.25,214215.50054241958,259337.025,16558.428207203877
6080.25,214402.19914728712,259764.95,17638.588317166996
6085.25,214588.89775215465,259998.275,17982.857371136128
6090.25,214775.59635702218,260026.425,17798.91066612294
6095.25,214962.29496188974,260044.0,17902.95124239297
6100.25,215148.99356675727,260258.65,18121.785209106747
6105.25,215335.6921716248,260871.05,17908.705301751997
6110.25,215522.39077649234,261088.85,17970.626886394366
6115.25,215709.08938135987,261297.65,18069.62847611981
6120.25,215895.7879862274,261291.825,17925.65279078073
6125.25,216082.48659109493,261476.325,18158.52125451368
6130.25,216269.18519596246,261857.675,17721.760217685063
6135.25,216455.88380083,261643.3,17757.813542142514
6140.25,216642.58240569753,262228.025,17210.86836945263
6145.25,216829.2810105651,262213.65,16986.06653635561
6150.25,217015.97961543262,262388.475,16592.825672730516
6155.25,217202.67822030015,262357.0,16910.08152183188
6160.25,217389.37682516768,262714.5,16507.687144933418
6165.25,217576.0754300352,263478.975,16670.41797783202
6170.25,217762.77403490274,263856.05,17116.647271662172
6175.25,217949.47263977028,264442.125,17179.971766293012
6180.25,218136.1712446378,264632.925,17305.696174616176
6185.25,218322.86984950534,264823.95,17705.849888101955
6190.25,218509.56845437287,265016.55,17501.84026566921
6195.25,218696.26705924043,265216.8,17454.894152429
6200.25,218882.96566410796,265208.725,17233.303836050272
6205.25,219069.6642689755,265397.725,17079.120476275264
6210.25,219256.36287384303,266194.6,17116.51781657122
6215.25,219443.06147871056,266795.975,17222.239595741463
6220.25,219629.7600835781,266793.525,17353.91243943639
6225.25,219816.45868844562,267200.075,17374.21285808727
6230.25,220003.15729331315,267614.275,18081.051196781256
6235.25,220189.8558981807,267633.65,18144.26369414036
6240.25,220376.55450304822,267445.825,18184.396530422036
6245.25,220563.25310791578,267246.525,18224.840406862964
6250.25,220749.9517127833,267650.6,18011.774213066852
6255.25,220936.65031765084,267654.0,17829.628738773557
6260.25,221123.34892251837,267656.5,17777.4164690064
6265.25,221310.0475273859,268272.05,17364.97084103512
6270.25,221496.74613225344,268475.0,17630.647840479374
6275.25,221683.44473712097,268468.275,17696.883466958952
6280.25,221870.1433419885,269268.75,17446.063231786706
6285.25,222056.84194685603,269267.425,17542.192622022056
6290.25,222243.54055172356,269258.675,17956.972135165914
6295.25,222430.23915659112,269446.325,18331.71848874581
6300.25,222616.93776145866,269842.3,18077.991118622664
6305.25,222803.6363663262,269844.125,18377.236507514535
6310.25,222990.33497119372,270041.0,18508.314710218758
6315.25,223177.03357606125,271252.05,17521.710653786064
6320.25,223363.73218092878,271676.6,17712.059239117287
6325.25,223550.4307857963,272082.25,17956.545011847353
6330.25,223737.12939066385,271880.025,17982.765023922904
6335.25,223923.82799553138,272073.975,17977.10760329995
6340.25,224110.5266003989,272463.875,18134.921639357173
6345.25,224297.22520526647,272445.45,18462.07404579724
6350.25,224483.923810134,272831.075,18057.668273496027
6355.25,224670.62241500153,272824.575,18441.305788924627
6360.25,224857.32101986906,272816.95,18494.232619522227
6365.25,225044.0196247366,272812.475,18377.094823941163
6370.25,225230.71822960413,272800.8,18312.2574549808
6375.25,225417.41683447166,272978.325,17895.016224514162
6380.25,225604.1154393392,272952.025,17681.075950875413
6385.25,225790.81404420672,273119.65,17506.88783136512
6390.25,225977.51264907426,273290.65,17337.34345286209
6395.25,226164.21125394182,273669.975,17616.933416620075
6400.25,226350.90985880935,274061.9,17827.021568815133
6405.25,226537.60846367688,274465.75,18254.20085213264
6410.25,226724.3070685444,274473.425,18299.273138587363
6415.25,226911.00567341194,274869.175,18374.084111885008
6420.25,227097.70427827947,274657.95,18387.47884560306
6425.25,227284.402883147,274426.925,18387.72741261478
6430.25,227471.10148801454,274598.375,18796.76614249443
6435.25,227657.80009288207,274981.075,18437.197419568
6440.25,227844.4986977496,275770.075,18183.488160296005
6445.25,228031.19730261716,275562.9,18188.94804208039
6450.25,228217.8959074847,275551.675,18232.239160018857
6455.25,228404.59451235223,276340.675,18603.066267100297
6460.25,228591.29311721976,276517.525,18408.5017065655
6465.25,228777.9917220873,276884.7,18305.761256978636
6470.25,228964.69032695482,276643.325,18294.825615474583
6475.25,229151.38893182235,276598.125,18335.508986407356
6480.25,229338.08753668988,277153.825,18459.497107535866
6485.25,229524.78614155742,277116.5,18516.6205053055
6490.25,229711.48474642495,277282.1,18236.923902895465
6495.25,229898.1833512925,277663.225,17950.381647561844
6500.25,230084.88195616004,277846.375,18080.0470990295
6505.25,230271.58056102757,278236.05,17823.104013400698
6510.25,230458.2791658951,278236.975,17840.638017756683
6515.25,230644.97777076263,278031.375,17824.003190659078
6520.25,230831.67637563017,278023.075,17750.94106732443
6525.25,231018.3749804977,278216.125,17928.90083365751
6530.25,231205.07358536523,278208.95,17885.100863148633
6535.25,231391.77219023276,278399.075,18410.754915962167
6540.25,231578.4707951003,278603.825,18524.916624660556
6545.25,231765.16939996785,278609.25,18321.250584021276
6550.25,231951.86800483539,278604.1,18724.953137191023
6555.25,232138.56660970292,278794.9,19134.79110586264
6560.25,232325.26521457045,278979.4,18716.749410354354
6565.25,232511.96381943798,279773.35,18688.929762428877
6570.25,232698.6624243055,279767.75,18816.33426773132
6575.25,232885.36102917304,279960.8,18527.546754360115
6580.25,233072.05963404058,280964.425,18282.143001454315
6585.25,233258.7582389081,281178.85,18460.61320765104
6590.25,233445.45684377564,281804.75,18165.557940784533
6595.25,233632.1554486432,281623.0,18191.267521464797
6600.25,233818.85405351073,281827.525,18666.744580754435
6605.25,234005.55265837826,282028.45,18839.39011081569
6610.25,234192.2512632458,281817.675,18866.76748645949
6615.25,234378.94986811333,281998.575,18895.045103495388
6620.25,234565.64847298086,282380.15,18637.375376578642
6625.25,234752.3470778484,282358.35,19049.6301487063
6630.25,234939.04568271592,282943.3,18485.288684789317
6635.25,235125.74428758345,283542.65,18051.169123217478
6640.25,235312.44289245098,283932.775,18075.30557675651
6645.25,235499.14149731855,283920.2,18182.73071722177
6650.25,235685.84010218608,284310.775,18300.138531050114
6655.25,235872.5387070536,284498.875,18349.27748960773
6660.25,236059.23731192114,284484.95,18107.95906010669
6665.25,236245.93591678867,284466.075,18146.060519796716
6670.25,236432.6345216562,284638.2,17843.350787758445
6675.25,236619.33312652374,285423.15,18059.75002671687
6680.25,236806.03173139127,285821.375,18004.180055354507
6685.25,236992.7303362588,285627.475,18000.222485586808
6690.25,237179.42894112633,286039.2,18556.92928793716
6695.25,237366.1275459939,286045.075,18376.165412719405
6700.25,237552.82615086142,286243.075,18349.892365505173
6705.25,237739.52475572895,286644.9,18276.737131597096
6710.25,237926.2233605965,286647.175,18354.846175142
6715.25,238112.92196546402,286444.725,18370.320311051328
6720.25,238299.62057033155,286439.575,18187.295351443132
6725.25,238486.31917519908,286638.7,17787.074428078387
6730.25,238673.0177800666,286847.725,17379.58084270518
6735.25,238859.71638493415,287056.3,17698.465048839687
6740.25,239046.41498980168,287465.1,17409.34187232533
6745.25,239233.11359466924,287268.5,17420.92462995291
6750.25,239419.81219953677,287665.375,17480.95721644341
6755.25,239606.5108044043,288272.375,18307.661420922253
6760.25,239793.20940927183,288282.525,18127.590237139215
6765.25,239979.90801413936,288681.875,18414.100131505882
6770.25,240166.6066190069,288484.375,18440.582542062628
6775.25,240353.30522387443,288677.2,18243.921436604578
6780.25,240540.00382874196,288660.575,18251.533434909652
6785.25,240726.7024336095,289047.55,17919.076728029268
6790.25,240913.40103847702,289021.7,17748.51918675189
6795.25,241100.09964334458,289191.575,17877.019655849377
6800.25,241286.79824821212,289361.45,18053.602955089045
6805.25,241473.49685307965,289321.65,18042.992992502655
6810.25,241660.19545794718,289893.325,17847.27384471155
6815.25,241846.8940628147,289867.925,17959.967685817952
6820.25,242033.59266768224,290239.825,17595.327487379283
6825.25,242220.29127254977,290827.925,18309.50527357648
6830.25,242406.9898774173,291017.6,18505.726841372645
6835.25,242593.68848228484,291617.85,18347.95328544849
6840.25,242780.38708715237,292239.25,18434.58836297952
6845.25,242967.08569201993,292456.825,18226.638262461485
6850.25,243153.78429688746,292472.825,17995.099364497128
6855.25,243340.482901755,292891.3,17583.189062923142
6860.25,243527.18150662252,292913.6,17299.322647216566
6865.25,243713.88011149006,293333.875,17488.463735506473
6870.25,243900.5787163576,293752.575,17348.057998681725
6875.25,244087.27732122512,293770.825,17303.298880578383
6880.25,244273.97592609265,293780.975,17654.25306316087
6885.25,244460.67453096018,293980.325,17956.27070867236
6890.25,244647.37313582771,293992.05,17779.769076396915
6895.25,244834.07174069528,293801.975,17793.23451464418
6900.25,245020.7703455628,293806.275,17914.84377389669
6905.25,245207.46895043034,294013.95,17760.775186066625
6910.25,245394.16755529787,294831.975,18522.764062583232
6915.25,245580.8661601654,294642.8,18545.225140113558
6920.25,245767.56476503293,294637.65,18953.043986784814
6925.25,245954.26336990047,294425.75,18981.266940723424
6930.25,246140.961974768,294197.875,19007.02802723574
6935.25,246327.66057963553,293957.175,19044.17633295347
6940.25,246514.35918450306,294310.4,19295.793616485433
6945.25,246701.05778937062,294865.425,19371.371030160073
6950.25,246887.75639423815,295027.65,19540.345916909966
6955.25,247074.45499910568,295596.4,19631.0403758945
6960.25,247261.15360397322,296180.0,19155.55031152851
6965.25,247447.85220884075,296357.975,19868.149859275396
6970.25,247634.55081370828,296537.525,19370.086820420423
6975.25,247821.2494185758,296707.4,19329.049039334554
6980.25,248007.94802344334,296481.325,19352.869161977636
6985.25,248194.64662831087,296655.925,19515.53011771971
6990.25,248381.3452331784,296637.05,19384.754675646527
6995.25,248568.04383804597,296623.35,19162.947974280993
7000.25,248754.7424429135,297210.55,19273.29560162195
7005.25,248941.44104778103,296996.4,19285.664853784536
7010.25,249128.13965264856,298177.75,19448.03629482936
7015.25,249314.8382575161,298575.75,19529.53331783686
7020.25,249501.53686238363,299172.175,19802.98456989817
7025.25,249688.23546725116,298966.35,19840.92929659546
7030.25,249874.9340721187,299156.25,19686.105346474706
7035.25,250061.63267698622,299534.45,20111.68647260841
7040.25,250248.33128185375,299514.0,19968.267194163345
7045.25,250435.0298867213,299700.075,20197.38290876135
7050.25,250621.72849158884,299476.25,20204.973750292276
7055.25,250808.42709645638,299442.75,20035.831300135764
7060.25,250995.1257013239,299409.25,19882.445600013598
7065.25,251181.82430619144,299578.225,19832.902408450587
7070.25,251368.52291105897,299949.225,19134.5199973928
7075.25,251555.2215159265,300338.45,19208.41483595146
7080.25,251741.92012079404,301134.2,18609.916036148577
7085.25,251928.61872566157,300943.675,18565.02306154304
7090.25,252115.3173305291,300948.425,18910.583415791934
7095.25,252302.01593539666,300748.45,18878.945630251706
7100.25,252488.7145402642,300941.725,18956.697898912273
7105.25,252675.41314513172,300935.9,18719.869050423404
7110.25,252862.11174999925,301125.125,19377.534390773893
7115.25,253048.8103548668,301320.65,19421.329691282725
7120.25,253235.50895973432,301928.775,18882.856187045036
7125.25,253422.20756460185,301947.25,18630.785385015308
7130.25,253608.90616946938,302152.675,18741.025314817354
7135.25,253795.6047743369,302159.225,18648.17704443587
7140.25,253982.30337920444,302368.025,18644.759173977684
7145.25,254169.001984072,302173.225,18637.198267326152
7150.25,254355.70058893954,301971.675,18624.760196459578
7155.25,254542.39919380707,302373.275,18449.805448313673
7160.25,254729.0977986746,302579.15,18338.11930078982
7165.25,254915.79640354213,303794.025,18437.12925812001
7170.25,255102.49500840966,304030.5,18862.591253589737
7175.25,255289.1936132772,304263.375,18713.519269918874
7180.25,255475.89221814473,304291.525,19032.380952093856
7185.25,255662.59082301226,304096.725,19042.76292697898
7190.25,255849.2894278798,304499.225,18928.472729412824
7195.25,256035.98803274735,304497.675,18905.230864449262
7200.25,256222.68663761488,304892.075,19449.232588668503
7205.25,256409.3852424824,305086.7,19614.766004148507
7210.25,256596.08384734995,305680.65,20051.9967513213
7215.25,256782.78245221748,305471.45,20078.088684807626
7220.25,256969.481057085,305239.75,20114.28086273531
7225.25,257156.17966195254,304984.65,20167.355845276295
7230.25,257342.87826682007,305324.375,19737.347030518693
7235.25,257529.5768716876,305457.125,19876.277299600773
7240.25,257716.27547655514,305388.525,19778.08528095237
7245.25,257902.9740814227,306128.025,19892.454718890905
7250.25,258089.67268629023,306288.225,19721.107150224223
7255.25,258276.37129115776,306659.675,19522.593190983236
7260.25,258463.0698960253,307255.875,19840.92640517637
7265.25,258649.76850089282,307853.875,19969.369149478032
7270.25,258836.46710576036,308251.875,19728.28041773091
7275.25,259023.1657106279,308246.95,19574.109566848754
